Tyrice Knight,24,48,73,233,74,UTEP,1,SEA,ROLB
Will Dissly,29,89,76,265,74,Washington,7,LAC,TE
Xavier Legette,24,17,73,221,74,South Carolina,1,CAR,WR
Adam Butler,31,69,76,300,73,Vanderbilt,8,LV,DT
Adonai Mitchell,22,10,74,205,73,Texas,1,IND,WR
Alontae Taylor,26,1,73,199,73,Tennessee,3,NO,CB
Andres Borregales,23,36,71,202,73,Miami,0,NE,K
Andrew Billings,30,97,73,311,73,Baylor,9,CHI,DT
Anthony Bradford,24,75,77,345,73,LSU,2,SEA,RG
Anthony Nelson,28,98,79,271,73,Iowa,6,TB,LE
Ashton Gillotte,22,97,75,264,73,Louisville,0,KC,LE
Austin Hooper,30,81,76,254,73,Stanford,9,NE,TE
Azeez Ojulari,25,13,75,240,73,Georgia,4,PHI,RE
Blake Grupe,26,19,67,160,73,Notre Dame,2,NO,K
Bradley Bozeman,30,75,77,317,73,Alabama,7,LAC,C
Braxton Berrios,29,17,69,190,73,Miami,7,HST,WR
Bryce Hall,27,34,73,202,73,Virginia,5,TB,CB
Caleb Ransaw,22,27,72,197,73,Tulane,0,JAX,FS
Cam Skattebo,23,44,70,216,73,Arizona St.,0,,HB
Cedrick Wilson Jr,29,11,74,197,73,Boise State,7,NO,WR
Chris Moore,32,19,73,200,73,Cincinnati,8,WAS,WR
Chris Braswell,23,43,75,251,73,Alabama,1,TB,RE
Christian Rozeboom,28,56,74,230,73,S. Dakota St.,5,CAR,ROLB
Cole Strange,27,69,77,305,73,Tenn-Chat,3,NE,LG
Coleman Shelton,30,65,76,299,73,Washington,6,LAR,C
Colston Loveland,21,84,78,248,73,Michigan,0,CHI,TE
Colton McKivitz,29,68,78,301,73,West Virginia,5,SF,RT
Dallas Turner,22,15,75,247,73,Alabama,1,MIN,RE
Damontae Kazee,32,23,71,174,73,San Diego St.,8,CLV,FS
Dane Belton,24,24,73,205,73,Iowa,3,,SS
Daniel Faalele,25,77,80,380,73,Minnesota,3,BLT,RG
Darius Robinson,23,56,77,285,73,Missouri,1,ARI,DT
David Ojabo,25,90,76,255,73,Michigan,3,BLT,LE
Dayo Odeyingbo,25,55,78,276,73,Vanderbilt,4,CHI,RE
Derek Barnett,29,95,75,259,73,Tennessee,8,HST,RE
Derion Kendrick,25,1,72,190,73,Georgia,3,LAR,CB
Derrick Barnes,26,55,73,245,73,Purdue,4,DET,LOLB
Divine Deablo,27,0,75,226,73,Virginia Tech,4,ATL,ROLB
DJ Glaze,23,71,76,315,73,Maryland,1,LV,RT
Donovan Peoples-Jones,26,14,74,204,73,Michigan,5,NO,WR
Ed Ingram,26,69,75,307,73,LSU,3,HST,RG
Eric Murray,31,29,71,199,73,Minnesota,9,JAX,SS
Eric Wilson,30,55,73,230,73,Cincinnati,8,MIN,ROLB
Evan Williams,24,33,71,200,73,Oregon,1,GB,FS
Graham Barton,23,62,77,311,73,Duke,1,TB,C
Greg Dortch,27,4,67,175,73,Wake Forest,7,ARI,WR
Greg Gaines,29,96,73,312,73,Washington,6,TB,DT
Hunter Renfrow,29,13,70,185,73,Clemson,6,CAR,WR
Isaac Guerendo,25,31,72,221,73,Louisville,1,SF,HB
Isaac Yiadom,29,27,73,188,73,Boston College,7,NO,CB
Isaiah McDuffie,26,58,73,227,73,Boston College,4,GB,LOLB
J.J. McCarthy,22,9,75,219,73,Michigan,1,MIN,QB
Ja'Marcus Ingram,27,46,73,185,73,Buffalo,2,BUF,CB
Jack Bech,22,18,73,214,73,TCU,0,LV,WR
Jacob Martin,29,55,74,242,73,Temple,7,WAS,LE
Jaden Hicks,23,21,74,215,73,Wash. St.,1,KC,SS
Jahan Dotson,25,2,71,182,73,Penn State,3,PHI,WR
Jakorian Bennett,25,0,71,195,73,Maryland,2,LV,CB
Jalen Coker,23,18,73,210,73,Holy Cross,1,CAR,WR
Jarrian Jones,24,22,72,191,73,Florida State,1,JAX,CB
Jarvis Brownlee Jr,24,29,70,194,73,Louisville,1,TEN,CB
Javon Kinlaw,27,52,77,330,73,South Carolina,5,WAS,DT
Jaylen Wright,22,5,71,210,73,Tennessee,1,MIA,HB
Jaylin Noel,22,82,70,194,73,Iowa State,0,HST,WR
Jeremy Reaves,29,39,71,200,73,South Alabama,7,WAS,FS
Jonah Elliss,22,52,74,248,73,Utah,1,DEN,LE
Jonah Savaiinaea,21,72,76,324,73,Arizona,0,MIA,RG
Jonathan Bullard,31,58,75,290,73,Florida,9,NO,DT
Jordan Burch,23,52,76,279,73,Oregon,0,ARI,LE
Jordan James,21,29,70,208,73,Oregon,0,SF,HB
Jordan Howden,25,31,72,209,73,Minnesota,2,NO,SS
Josh Oliver,28,84,77,259,73,San Jose St.,6,MIN,TE
Justin Watson,30,84,74,215,73,Penn,7,HST,WR
K'Lavon Chaisson,26,44,75,245,73,LSU,5,NE,RE
Kelvin Beachum,36,68,75,308,73,SMU,13,ARI,LT
Kenneth Murray Jr,26,59,74,241,73,Oklahoma,5,DAL,MLB
Kevin Givens,28,90,73,285,73,Penn State,6,SF,DT
Kirk Cousins,37,18,75,205,73,Michigan St.,13,ATL,QB
Kris Abrams-Draine,23,31,71,179,73,Missouri,1,DEN,CB
Landon Jackson,22,94,78,264,73,Arkansas,0,BUF,LE
Laviska Shenault Jr,26,15,73,220,73,Colorado,5,BUF,WR
Lonnie Johnson Jr,29,32,74,213,73,Kentucky,6,LV,FS
Malcolm Roach,27,97,75,290,73,Texas,5,DEN,DT
Malcolm Koonce,27,51,74,250,73,Buffalo,4,LV,RE
Malik Harrison,27,50,75,259,73,Ohio State,5,PIT,ROLB
Markquese Bell,26,14,75,205,73,Florida AM,3,DAL,SS
MarShawn Lloyd,24,32,69,215,73,USC,1,GB,HB
Mazi Smith,24,58,75,337,73,Michigan,2,DAL,DT
Michael Mayer,24,87,76,265,73,Notre Dame,2,LV,TE
Mike Ford Jr,30,28,72,195,73,SE Missouri St.,7,ATL,CB
Mo Alie-Cox,31,81,77,267,73,Virginia Commonwealth,7,IND,TE
Morgan Fox,30,99,75,275,73,CSU-Pueblo,9,ATL,DT
Nazeeh Johnson,27,13,70,199,73,Marshall,3,KC,CB
Nohl Williams,22,20,72,199,73,California,0,KC,CB
O'Cyrus Torrence,25,64,77,347,73,Florida,2,BUF,RG
Olamide Zaccheaus,28,14,68,193,73,Virginia,6,CHI,WR
P.J. Locke,28,6,70,202,73,Texas,6,DEN,SS
Payton Turner,26,98,78,270,73,Houston,4,DAL,RE
Richie Grant,27,24,72,200,73,UCF,4,SF,SS
Ronnie Hickman,23,33,73,209,73,Ohio State,2,CLV,FS
Roy Robertson-Harris,32,95,77,290,73,UTEP,9,,DT
Ruke Orhorhoro,23,98,76,290,73,Clemson,1,ATL,DT
Ryan Rehkow,26,8,76,235,73,BYU,1,CIN,P
Sean Rhyan,26,75,77,321,73,UCLA,3,GB,RG
Starling Thomas V,25,24,70,194,73,UAB,2,ARI,CB
Sterling Shepard,32,17,70,196,73,Oklahoma,9,TB,WR
Sydney Brown,25,21,70,211,73,Illinois,2,PHI,SS
Terence Steele,28,78,78,310,73,Texas Tech,5,DAL,RT
Thomas Hennessy,31,42,74,246,73,Duke,8,,LS
Tim Settle Jr,28,98,75,313,73,Virginia Tech,7,HST,DT
Tre Herndon,29,42,71,190,73,Vanderbilt,7,IND,CB
Trent Sieg,29,44,75,240,73,Colorado St.,7,DAL,LS
Tress Way,35,10,73,220,73,Oklahoma,12,WAS,P
Trey Palmer,24,10,72,192,73,Nebraska,2,TB,WR
Ty Johnson,27,26,71,210,73,Maryland,6,BUF,HB
Ty Chandler,27,32,71,204,73,North Carolina,3,MIN,HB
Tyler Guyton,23,60,79,327,73,Oklahoma,1,DAL,LT
Tyler Loop,24,33,71,191,73,Arizona,0,BLT,K
Tyquan Lewis,30,94,75,277,73,Ohio State,7,IND,RE
Tyree Wilson,25,9,78,271,73,Texas Tech,2,LV,RE
Ugo Amadi,28,0,69,201,73,Oregon,6,NO,CB
Upton Stout,23,20,69,181,73,W. Kentucky,0,SF,CB
Willie Gay,27,40,73,243,73,Mississippi St.,5,MIA,LOLB
Zamir White,25,3,72,215,73,Georgia,3,LV,HB
Adisa Isaac,23,50,76,254,72,Penn State,1,BLT,RE
Aireontae Ersery,23,79,78,331,72,Minnesota,0,HST,LT
Ameer Abdullah,32,38,69,203,72,Nebraska,10,SF,HB
Andrew Mukuba,22,24,71,186,72,Texas,0,PHI,FS
Anthony Richardson Sr,23,5,76,250,72,Florida,2,IND,QB
Ashton Dulin,28,16,73,215,72,Malone University,6,IND,WR
BJ Ojulari,23,9,74,256,72,LSU,2,ARI,RE
Blake Brandel,28,64,79,315,72,Oregon State,5,MIN,LG
Braelon Allen,21,0,73,235,72,Wisconsin,1,,HB
Brenton Strange,24,85,75,247,72,Penn State,2,JAX,TE
Broderick Jones,24,77,77,311,72,Georgia,2,PIT,LT
Bud Dupree,32,48,76,269,72,Kentucky,10,LAC,RE
Caelen Carson,23,21,72,193,72,Wake Forest,1,DAL,CB
Cam Lewis,28,39,69,183,72,Buffalo,5,BUF,SS
Cam Hart,24,20,74,207,72,Notre Dame,1,LAC,CB
Cam Ward,23,1,74,219,72,Miami,0,TEN,QB
Cedric Tillman,25,19,75,215,72,Tennessee,2,CLV,WR
Christian Haynes,25,64,75,317,72,Connecticut,1,SEA,RG
Cole Bishop,22,24,74,206,72,Utah,1,BUF,FS
Cordell Volson,27,67,78,315,72,North Dakota St.,3,CIN,LG
Damone Clark,25,18,75,240,72,LSU,3,DAL,MLB
Darius Alexander,25,91,76,305,72,Toledo,0,,DT
Darnay Holmes,27,30,70,195,72,UCLA,5,LV,CB
Darrell Taylor,28,52,76,267,72,Tennessee,5,HST,RE
Darrick Forrest,26,28,71,200,72,Cincinnati,4,BUF,SS
DeAndre Carter,32,2,68,188,72,Sacramento State,9,CLV,WR
Dillon Radunz,27,77,78,301,72,North Dakota St.,4,NO,LG
Dorian Strong,23,43,73,185,72,Virginia Tech,0,BUF,CB
Eli Apple,30,30,73,199,72,Ohio State,9,SF,CB
Ennis Rakestraw Jr,23,9,72,183,72,Missouri,1,DET,CB
Ethan Pocic,30,55,78,320,72,LSU,8,CLV,C
Felix Anudike-Uzomah,23,91,76,255,72,Kansas State,2,KC,RE
Foster Moreau,28,87,76,250,72,LSU,6,NO,TE
Hunter Luepke,25,40,73,230,72,North Dakota St.,2,DAL,FB
Isaiah Oliver,28,26,72,210,72,Colorado,7,,FS
Jack Sanborn,25,57,74,234,72,Wisconsin,3,DAL,MLB
Jack Sawyer,23,33,76,260,72,Ohio State,0,PIT,RE
Jalen Redmond,26,61,74,291,72,Oklahoma,2,MIN,DT
Jamal Agnew,30,14,70,190,72,San Diego,8,ATL,WR
Jameis Winston,31,19,76,231,72,Florida State,10,,QB
Jamie Gillan,28,12,73,207,72,Arkansas P.B.,6,,P
Jarquez Hunter,22,35,69,204,72,Auburn,0,LAR,HB
Jarrett Patterson,26,54,76,310,72,Notre Dame,2,HST,C
Jason Pinnock,26,25,72,205,72,Pittsburgh,4,SF,FS
Jaydon Blue,21,34,69,195,72,Texas,0,DAL,HB
Jaylin Lane,23,83,70,191,72,Virginia Tech,0,WAS,WR
Joey Slye,29,6,71,213,72,Virginia Tech,6,TEN,K
Jonas Sanker,22,33,73,206,72,Virginia,0,NO,FS
Jonathan Mingo,24,81,74,220,72,Ole Miss,2,DAL,WR
Jordan Whittington,24,88,73,205,72,Texas,1,LAR,WR
Josaiah Stewart,22,41,73,249,72,Michigan,0,LAR,RE
Joseph Ossai,25,58,76,263,72,Texas,4,CIN,LE
Joshua Karty,23,16,74,207,72,Stanford,1,LAR,K
K'Von Wallace,28,34,71,205,72,Clemson,5,,FS
K.J. Osborn,28,13,71,203,72,Miami,5,WAS,WR
Kingsley Suamataia,22,76,77,326,72,BYU,1,KC,LG
KJ Hamler,26,19,69,178,72,Penn State,5,BUF,WR
Kyle Williams,22,18,72,190,72,Wash. St.,0,NE,WR
Layden Robinson,24,64,76,315,72,Texas AM,1,NE,RG
Logan Hall,25,90,78,283,72,Houston,3,TB,DT
Mario Edwards Jr,31,97,75,280,72,Florida State,10,HST,DT
Marist Liufau,24,35,74,234,72,Notre Dame,1,DAL,LOLB
Marshawn Kneeland,24,94,75,267,72,W. Michigan,1,DAL,LE
Marte Mapu,25,15,75,230,72,Sacramento State,2,NE,SS
Mason Taylor,21,85,77,246,72,LSU,0,,TE
Matt Pryor,30,79,79,332,72,TCU,7,PHI,RG
Michael Gallup,29,12,73,198,72,Colorado St.,6,WAS,WR
Micheal Clemons,28,72,77,281,72,Texas AM,3,,RE
Mike Hall Jr,22,51,74,300,72,Ohio State,1,CLV,DT
Nik Needham,28,25,73,196,72,UTEP,6,CLV,CB
Nyheim Hines,28,31,69,196,72,N.C. State,7,LAC,HB
Ogbo Okoronkwo,30,50,74,250,72,Oklahoma,7,PHI,LE
Parker Washington,23,11,70,212,72,Penn State,2,JAX,WR
Patrick Paul,23,52,80,331,72,Houston,1,MIA,LT
Patrick Jones II,26,91,76,264,72,Pittsburgh,4,CAR,LE
Princely Umanmielen,23,33,76,244,72,Ole Miss,0,CAR,RE
Quincy Riley,24,29,71,194,72,Louisville,0,NO,CB
Roschon Johnson,24,23,72,225,72,Texas,2,CHI,HB
Roy Lopez,28,51,74,318,72,Arizona,4,DET,DT
Shemar Turner,22,95,75,290,72,Texas AM,0,CHI,DT
Skyy Moore,24,24,70,195,72,W. Michigan,3,KC,WR
Tre Harris,23,9,74,205,72,Ole Miss,0,LAC,WR
Trent Sherfield Sr,29,5,73,205,72,Vanderbilt,7,DEN,WR
Trevor Etienne,21,23,69,198,72,Georgia,0,CAR,HB
Troy Franklin,22,11,74,176,72,Oregon,1,DEN,WR
Van Jefferson,29,11,73,200,72,Florida,5,TEN,WR
Will Harris,29,3,73,207,72,Boston College,6,WAS,SS
Adam Trautman,28,82,77,253,71,Dayton,5,DEN,TE
Akayleb Evans,26,29,74,198,71,Missouri,3,CAR,CB
Akeem Davis-Gaither,27,27,74,228,71,Appalach. St.,5,ARI,ROLB
Al-Quadin Muhammad,30,96,76,250,71,Miami,8,DET,RE
Alex Cappa,30,65,78,310,71,Humboldt State,7,LV,RG
Ambry Thomas,25,23,72,190,71,Michigan,4,MIN,CB
Andrei Iosivas,25,80,75,212,71,Princeton,2,CIN,WR
Anthony Belton,24,71,78,336,71,N.C. State,0,GB,LT
Anton Harrison,23,77,77,315,71,Oklahoma,2,JAX,RT
Antonio Johnson,23,26,75,195,71,Texas AM,2,JAX,SS
Blake Fisher,22,57,78,312,71,Notre Dame,1,HST,RT
Bradyn Swinson,23,43,76,255,71,LSU,0,NE,LE
Bralen Trice,24,48,76,274,71,Washington,1,ATL,LE
Brandin Echols,27,26,70,175,71,Kentucky,4,PIT,CB
Brandon Dorlus,24,54,75,283,71,Oregon,1,ATL,DT
Broderick Washington,28,96,74,314,71,Texas Tech,5,BLT,DT
Cade Mays,26,64,78,325,71,Tennessee,3,CAR,C
Caleb Rogers,23,76,77,312,71,Texas Tech,0,LV,RG
Cam Sample,25,96,75,272,71,Tulane,4,CIN,LE
Christian Harris,24,48,73,226,71,Alabama,3,HST,ROLB
Corey Ballentine,29,38,71,196,71,Washburn,6,IND,CB
Craig Woodson,24,31,72,200,71,California,0,NE,FS
Damarri Mathis,26,27,71,195,71,Pittsburgh,3,DEN,CB
Dane Jackson,28,23,71,180,71,Pittsburgh,5,BUF,CB
Daniel Ekuale,31,96,75,305,71,Wash. St.,7,PIT,DT
Darrynton Evans,27,21,70,203,71,Appalach. St.,5,BUF,HB
David Moore,30,83,72,219,71,East Central Univ.,8,CAR,WR
Dawuane Smoot,30,58,75,264,71,Illinois,8,JAX,LE
Dean Lowry,31,94,78,296,71,Northwestern,9,PIT,DT
Dee Alford,27,20,71,175,71,Tusculum College,4,ATL,CB
Devin Neal,22,30,71,213,71,Kansas,0,NO,HB
DJ Johnson,26,52,76,260,71,Oregon,2,CAR,LE
DJ Giddens,22,21,72,212,71,Kansas State,0,IND,HB
Drew Sanders,23,41,77,233,71,Arkansas,2,DEN,MLB
Dustin Hopkins,34,7,74,210,71,Florida State,12,CLV,K
Dylan Fairchild,22,63,77,325,71,Georgia,0,CIN,LG
Elic Ayomanor,22,5,74,206,71,Stanford,0,TEN,WR
Elijah Jones,25,28,74,184,71,Boston College,1,ARI,CB
Elijah Chatman,24,94,72,278,71,SMU,1,,DT
Emari Demercado,26,31,69,215,71,TCU,2,ARI,HB
Emmanuel Forbes Jr,24,25,72,173,71,Mississippi St.,2,LAR,CB
Greg Joseph,31,3,72,206,71,FAU,7,SF,K
Harold Fannin Jr.,21,88,75,241,71,Bowling Green St.,0,CLV,TE
Harrison Bryant,27,85,77,230,71,FAU,5,PHI,TE
Isaiah Hodgins,26,18,75,201,71,Oregon State,5,SF,WR
Israel Mukuamu,25,24,76,205,71,South Carolina,4,DAL,FS
Ja'Sir Taylor,26,36,70,185,71,Wake Forest,3,LAC,CB
Ja'Tavion Sanders,22,0,76,243,71,Texas,1,CAR,TE
Jack Gibbens,26,51,75,242,71,Minnesota,3,NE,MLB
Jacob Cowing,24,19,68,168,71,Arizona,1,SF,WR
Jalen Royals,22,11,72,205,71,Utah State,0,KC,WR
Jalen Reagor,26,88,71,197,71,TCU,5,LAC,WR
Jalin Hyatt,23,13,72,190,71,Tennessee,2,,WR
Jalyx Hunt,24,58,75,252,71,Houston Christian,1,PHI,RE
James Pierre,28,42,74,185,71,FAU,5,PIT,CB
Jaylon Moore,27,77,76,311,71,W. Michigan,4,KC,LT
Jeff Okudah,26,21,73,202,71,Ohio State,5,MIN,CB
Jeremy Crawshaw,24,16,76,205,71,Florida,0,DEN,P
Jerry Tillery,28,99,78,295,71,Notre Dame,6,KC,DT
Joe Milton III,25,10,77,246,71,Tennessee,1,DAL,QB
Joe Flacco,40,15,78,245,71,Delaware,17,CLV,QB
John Michael Schmitz Jr,26,61,76,310,71,Minnesota,2,,C
Jordan Phillips,21,94,74,313,71,Maryland,0,MIA,DT
Josh Jones,28,74,79,310,71,Houston,5,SEA,RT
Josh Newton,24,28,72,190,71,TCU,1,CIN,CB
Josh Myers,27,71,77,310,71,Ohio State,4,,C
Joshua Farmer,22,92,75,305,71,Florida State,0,NE,DT
Junior Colson,22,25,74,247,71,Michigan,1,LAC,MLB
Justin Strnad,29,40,75,235,71,Wake Forest,5,DEN,ROLB
Justin Walley,22,27,70,190,71,Minnesota,0,IND,CB
K.J. Britt,26,3,72,235,71,Auburn,4,MIA,ROLB
Kei'Trel Clark,24,13,70,181,71,Louisville,2,ARI,CB
Kendall Lamm,33,74,77,310,71,Appalach. St.,10,PHI,LT
Kentavius Street,29,93,74,287,71,N.C. State,7,ATL,DT
Kevin Winston Jr.,21,23,74,213,71,Penn State,0,TEN,SS
KhaDarel Hodge,30,4,74,208,71,P. View AM,7,ATL,WR
Khalen Saunders,29,50,72,324,71,W. Illinois,6,NO,DT
Khyiris Tonga,29,95,76,338,71,BYU,4,NE,DT
Kingsley Enagbare,25,55,76,258,71,South Carolina,3,GB,LE
Kyle Monangai,23,25,68,211,71,Rutgers,0,CHI,HB
Kyle Philips,26,15,71,189,71,UCLA,3,LV,WR
LeQuint Allen,21,36,72,204,71,Syracuse,0,JAX,HB
Luke Schoonmaker,26,86,77,250,71,Michigan,2,DAL,TE
Mac McWilliams,23,22,70,191,71,UCF,0,PHI,CB
Matt Goncalves,24,71,78,317,71,Pittsburgh,1,IND,RG
Matthew Wright,29,37,71,174,71,UCF,5,CAR,K
Michael Carter,26,22,68,201,71,North Carolina,4,ARI,HB
Mike Pennel,34,69,76,332,71,CSU-Pueblo,12,KC,DT
Miles Boykin,28,80,76,220,71,Notre Dame,6,CHI,WR
Netane Muti,26,52,75,315,71,Fresno State,5,DET,LG
Neville Gallimore,28,92,74,302,71,Oklahoma,5,IND,DT
Nick Martin,22,45,72,221,71,Oklahoma St.,0,SF,ROLB
Nick Scott,30,21,71,200,71,Penn State,6,CAR,SS
Noah Igbinoghene,25,6,71,197,71,Auburn,5,WAS,CB
Ollie Gordon II,21,31,73,226,71,Oklahoma St.,0,MIA,HB
Omarr Norman-Lott,23,55,74,303,71,Tennessee,0,KC,DT
Ozzy Trapilo,23,75,80,316,71,Boston College,0,CHI,LT
Parris Campbell,28,80,72,208,71,Ohio State,6,DAL,WR
Percy Butler,25,35,72,191,71,UL Lafayette,3,WAS,SS
Pharaoh Brown,31,85,77,246,71,Oregon,8,MIA,TE
Phillip Dorsett II,32,13,70,192,71,Miami,10,LV,WR
Quez Watkins,27,16,72,193,71,Southern Miss,5,ARI,WR
Reid Ferguson,31,69,74,235,71,LSU,9,BUF,LS
Rock Ya-Sin,29,23,71,192,71,Temple,6,DET,CB
Rodney Thomas II,26,25,73,196,71,Yale,3,IND,FS
Ryan Bates,28,71,76,302,71,Penn State,6,CHI,RG
Shy Tuttle,29,99,75,300,71,Tennessee,6,CAR,DT
Sincere McCormick,24,28,69,205,71,UTSA,3,LV,HB
Solomon Thomas,30,90,75,295,71,Stanford,8,DAL,DT
Tahj Brooks,23,25,69,214,71,Texas Tech,0,CIN,HB
Tai Felton,22,13,73,183,71,Maryland,0,MIN,WR
Tanoh Kpassagnon,31,69,79,289,71,Villanova,8,CHI,RE
Tate Ratledge,24,69,79,308,71,Georgia,0,DET,C
Taven Bryan,29,70,76,291,71,Florida,7,CIN,DT
Tavierre Thomas,29,37,70,205,71,Ferris State,7,MIN,FS
Teddye Buchanan,22,40,74,233,71,California,0,BLT,ROLB
Terrace Marshall Jr,25,46,74,200,71,LSU,4,PHI,WR
Terrell Burgess,26,24,71,202,71,Utah,5,NO,SS
Tory Horton,22,15,75,196,71,Colorado St.,0,SEA,WR
Troy Andersen,26,44,76,235,71,Montana State,3,ATL,ROLB
Ty Hamilton,23,57,75,299,71,Ohio State,0,LAR,DT
Ty Robinson,24,95,78,288,71,Nebraska,0,PHI,DT
Tylan Wallace,26,16,71,198,71,Oklahoma St.,4,BLT,WR
Tyler Scott,23,10,71,185,71,Cincinnati,2,CHI,WR
Tyler Davis,24,90,74,300,71,Clemson,1,LAR,DT
Will Shipley,23,28,71,210,71,Clemson,1,PHI,HB
Will Levis,26,8,76,229,71,Kentucky,2,TEN,QB
Wyatt Milum,22,64,79,313,71,West Virginia,0,JAX,RG
Xavier Thomas,25,54,74,245,71,Clemson,1,ARI,RE
Xavier Gipson,24,3,70,189,71,Stephen F. Austin,2,,WR
Zach Pascal,30,83,74,215,71,Old Dominion,8,,WR
A.T. Perry,25,87,77,205,70,Wake Forest,2,DEN,WR
Adam Gotsis,32,97,76,290,70,Georgia Tech,9,TB,DT
Alex Austin,24,28,73,191,70,Oregon State,2,NE,CB
Andrew Vorhees,26,72,78,310,70,USC,2,BLT,LG
Andy Dalton,37,14,74,220,70,TCU,14,CAR,QB
Audric Estime,21,23,71,227,70,Notre Dame,1,DEN,HB
Barryn Sorrell,22,99,75,256,70,Texas,0,GB,LE
Beaux Limmer,24,50,77,307,70,Arkansas,1,LAR,C
Ben Sauls,24,29,70,186,70,Pittsburgh,0,PIT,K
Ben Skowronek,28,15,75,224,70,Notre Dame,4,PIT,WR
Ben Sinnott,23,82,76,250,70,Kansas State,1,WAS,TE
Billy Bowman Jr.,22,33,70,192,70,Oklahoma,0,ATL,SS
Boogie Basham Jr,27,54,75,274,70,Wake Forest,4,CAR,DT
Brennan Jackson,24,44,76,264,70,Wash. St.,1,LAR,LE
Bub Means,25,16,74,215,70,Pittsburgh,1,NO,WR
Byron Young,24,94,75,297,70,Alabama,2,PHI,DT
Cam Jackson,23,55,78,328,70,Florida,0,CAR,DT
Cameron Mitchell,23,29,72,195,70,Northwestern,2,CLV,CB
Cameron Thomas,25,99,76,267,70,San Diego St.,3,CLV,RE
Carson Steele,22,42,73,225,70,UCLA,1,KC,HB
Casey Kreiter,35,59,73,250,70,Iowa,11,,LS
Chad Muma,26,48,75,239,70,Wyoming,3,JAX,LOLB
Charles Grant,23,60,77,309,70,William  Mary,0,LV,LT
Charlie Jones,26,15,72,188,70,Purdue,2,CIN,WR
Chau Smith-Wade,22,26,71,176,70,Wash. St.,1,CAR,CB
Chimere Dike,23,17,73,196,70,Florida,0,TEN,WR
Chris Manhertz,33,85,78,235,70,Canisius,10,,TE
Christian Mahogany,24,73,75,314,70,Boston College,1,DET,LG
Colby Parkinson,26,84,79,251,70,Stanford,5,LAR,TE
Collin Oliver,22,45,74,240,70,Oklahoma St.,0,GB,RE
Dadrion Taylor-Demerson,24,42,71,195,70,Texas Tech,1,ARI,FS
Damien Martinez,21,22,72,217,70,Miami,0,SEA,HB
Daniel Brunskill,31,64,77,300,70,San Diego St.,8,MIA,RG
Daniel Bellinger,24,82,77,253,70,San Diego St.,3,,TE
Danny Stutsman,22,47,75,233,70,Oklahoma,0,NO,ROLB
Dante Pettis,29,17,73,195,70,Washington,7,NO,WR
Dante Stills,25,55,76,286,70,West Virginia,2,ARI,DT
Dawand Jones,24,79,80,375,70,Ohio State,2,CLV,LT
DeAngelo Malone,26,51,76,240,70,W. Kentucky,3,ATL,RE
Denzel Burke,22,29,71,186,70,Ohio State,0,ARI,CB
Derius Davis,24,12,68,165,70,TCU,2,LAC,WR
Deshaun Watson,29,4,75,223,70,Clemson,8,CLV,QB
Deuce Vaughn,23,42,66,176,70,Kansas State,2,DAL,HB
Devin White,27,45,72,237,70,LSU,6,LV,ROLB
Devontez Walker,24,81,74,193,70,North Carolina,1,BLT,WR
DeWayne Carter,24,90,74,302,70,Duke,1,BUF,DT
Duke Shelley,28,34,69,176,70,Kansas State,6,IND,CB
Durham Smythe,30,81,78,246,70,Notre Dame,7,CHI,TE
Emery Jones Jr.,21,51,77,315,70,LSU,0,BLT,RT
Erick All Jr,24,83,77,252,70,Iowa,1,CIN,TE
Gardner Minshew II,29,17,73,225,70,Wash. St.,6,KC,QB
Isaiah McGuire,24,57,76,271,70,Missouri,2,CLV,LE
Isaiah Foskey,24,55,77,265,70,Notre Dame,2,NO,RE
Jacoby Brissett,32,7,76,235,70,N.C. State,9,ARI,QB
Jaden Crumedy,25,96,76,301,70,Mississippi St.,1,CAR,DT
Jamaree Caldwell,25,99,74,332,70,Oregon,0,LAC,DT
Jaquelin Roy,24,94,75,305,70,LSU,2,NE,DT
Jared Wiley,24,12,78,249,70,TCU,1,KC,TE
Jaylin Smith,21,30,71,187,70,USC,0,HST,CB
Jaylon Jones,27,37,71,190,70,Ole Miss,3,ARI,CB
Jaylon Carlies,23,57,75,227,70,Missouri,1,IND,ROLB
Jermaine Burton,24,81,72,196,70,Alabama,1,CIN,WR
Joe Noteboom,30,68,77,300,70,TCU,7,BLT,LT
Jordan Jefferson,23,98,75,305,70,LSU,1,JAX,DT
Jowon Briggs,24,97,73,313,70,Cincinnati,1,CLV,DT
Justin Eboigbe,24,92,77,297,70,Alabama,1,LAC,DT
Kalel Mullings,22,28,74,226,70,Michigan,0,TEN,HB
Karl Brooks,25,94,75,296,70,Bowling Green St.,2,GB,DT
KeAndre Lambert-Smith,23,84,73,190,70,Auburn,0,LAC,WR
Kendall Sheffield,29,14,70,212,70,Ohio State,6,MIA,CB
Khristian Boyd,25,97,74,320,70,Northern Iowa,1,NO,DT
Kindle Vildor,27,22,70,189,70,Ga. Southern,5,TB,CB
Lajohntay Wester,23,83,70,163,70,Colorado,0,BLT,WR
Leki Fotu,27,95,77,334,70,Utah,5,LV,DT
Lewis Cine,25,38,74,202,70,Georgia,3,PHI,SS
Logan Lee,25,91,77,286,70,Iowa,1,PIT,DT
Luke McCaffrey,24,11,74,198,70,Rice,1,WAS,WR
Luke Musgrave,24,88,78,253,70,Oregon State,2,GB,TE
M.J. Stewart Jr,29,29,71,200,70,North Carolina,7,HST,FS
